name,address,website,b_type,phone
Furniture for schools,"Unit 2, Kensington Court, 108 Manor Rd, Wallington SM6 0DW, United Kingdom",http://www.furnitureforschools.co.uk/,Furniture store,+44 345 358 5960
Emmaus SLC - Wallington,"105 Stafford Rd, Wallington, SM6 9AP, United Kingdom",https://emmaus.org.uk/slc/shop/wallington/,Thrift store,+44 300 123 2001
Evergreen Pots & Soil Ltd,"Little Woodcote Estate, 53A Woodmansterne Ln, Carshalton, Wallington SM6 0SW, United Kingdom",http://www.evergreenpotsandsoil.com/,Garden center,+44 20 8773 8322
South London Trailer Centre,"Hackbridge Station Depot, London Road, Hackbridge SM6 7BJ, United Kingdom",https://www.sltc.co.uk/,Trailer dealer,+44 20 8647 0110
undefined,undefined,undefined,undefined,undefined
Raff Electrical,"67-71 Stafford Rd, Wallington, SM6 9AP, United Kingdom",http://www.raff.co.uk/,Appliance store,+44 20 8669 9531
Argos Wallington in Sainsbury's,"2 Stafford Rd, Wallington, SM6 9AA, United Kingdom",https://www.argos.co.uk/stores/4226-wallington-argos-in-sainsburys,Electronics store,+44 345 266 0984
Wallington Mobile Shop,"CMW Car Sales, 179 Stafford Road, Opp, Wallington SM6 9BT, United Kingdom",https://wallingtonmobileshop.business.site/,Mobile phone repair shop,+44 7438 683623
Portus Digital,"2 Restmor Way, Hackbridge, Wallington SM6 7AH, United Kingdom",http://www.portusdigital.com/,Computer store,+44 20 8669 5796
Hard Disk Direct UK,"Ground Floor, 29 Stafford Rd, Wallington SM6 9AP, United Kingdom",http://harddiskdirect.co.uk/,Computer accessories store,+44 20 3884 1686
"Broadway mobiles, Printers & Computing LTD","70-72 Stafford Rd, Wallington, SM6 9AY, United Kingdom",https://broadway-printers-computing-ltd.business.site/,Mobile phone repair shop,+44 20 8647 0066
Home Discount,"Unit 4B/Vulcan House/Restmor Way, Wallington, SM6 7AH, United Kingdom",undefined,Camera store,+44 20 8669 5668
Sun Electronics (UK),"97 Claydon Dr, Beddington, Croydon CR0 4QX, United Kingdom",http://sunelectronics.co.uk/,Electrical supply store,+44 20 8680 1985
The TV Dealz,"Flat 7, Lincoln Court, 32 Warham Rd, South Croydon CR2 6LA, United Kingdom",undefined,Electronics store,+44 1630 350048
ZZ IT Solutions,"Robin Court, Carew Rd, Wallington SM6 8TH, United Kingdom",undefined,Computer software store,+44 7908 020997
Tech-Tyranny,undefined,https://techtryanny.ueniweb.com/,Electronics store,undefined
Mitsuru,undefined,undefined,Electronics store,+44 20 7237 4842
Andromeda,"Cantium House, Railway Approach, Wallington SM6 0DZ, United Kingdom",undefined,Computer software store,+1 866-932-9339
Eyeheight Ltd,"S B C House/Restmor Way, Wallington, SM6 7AH, United Kingdom",undefined,Audio visual equipment supplier,+44 20 8255 2015
Euronics,"Stafford Road 67-71 Wallington SM6, 9AP, United Kingdom",https://www.euronics.co.uk/store/Raff Electrical 10727,Electronics store,+44 20 8669 9531
Mobilioo repairs and sales,"118 High St, Purley, CR8 2AD, United Kingdom",undefined,Electronics store,+44 800 471 4897
Victorphone,"105C Stafford Rd, Wallington, SM6 9AP, United Kingdom",http://www.victorphone.co.uk/,Cell phone store,+44 20 8773 2777
Paws of Wallington,"5 Bridge Rd, Wallington, SM6 8TG, United Kingdom",undefined,Pet care service,+44 20 8669 2519
Pets at Home Croydon,"Waddon Goods Yard, Purley Way, Croydon CR0 4NX, United Kingdom",https://community.petsathome.com/store/croydon/,Pet store,+44 345 600 9519
Kanine Kartel,"58 Waleton Acres, Carew Rd, Wallington SM6 8PU, United Kingdom",undefined,Dog walker,+44 7746 509059
Purr-Fect For Pets,"8 Green Wrythe Ln, Carshalton, SM5 2DW, United Kingdom",undefined,Pet store,+44 20 8773 2500
Maidenhead Aquatics Woodcote Green,"Woodcote Green Garden Centre & Nurseries, 4a Woodmansterne Ln, Wallington SM6 0SU, United Kingdom",https://www.fishkeeper.co.uk/storefinder/woodcote-green/,Aquarium shop,+44 20 8669 5355
Eye Ointment for Dogs,"24 Factory Ln, Croydon, CR0 3RL, United Kingdom",https://petdrugsonline.net/product/terramycin-ophthalmic-ointment-for-dogs-cats/,Pet supply store,undefined
Greyhound Megastore,"272 London Rd, Wallington, SM2 7HY, United Kingdom",undefined,E-commerce service,+44 20 8669 9431
Dabners Pet Store,"26-27 Surrey St, Croydon, CR0 1RG, United Kingdom",http://www.dabners.co.uk/,Pet supply store,+44 20 8686 1977
Pet Corner,"The Market, 8, Wrythe Ln, Carshalton SM5 1AG, United Kingdom",undefined,Pet supply store,+44 20 8641 1577
Welltek Solutions UK (Pet's Supplies),"16 Woodstock Way, Mitcham, CR4 1BE, United Kingdom",undefined,Pet supply store,+44 7462 285059
Dog Gourmet Natural Food,"Commonside Cl, Sutton, SM2 5SX, United Kingdom",https://dog-gourmet-natural-food.ueniweb.com/,Pet supply store,+44 7977 040054
SELECTIVE GIFTS LTD,"Sutton Business Centre, Restmor Way, Hackbridge, Wallington SM6 7AH, United Kingdom",undefined,Gift shop,+44 20 8088 1115
Cosy Comforts,"4 Birchwood Lane, Chaldon, CR3 5DQ, United Kingdom",http://www.cosycomforts.com/,Gift shop,undefined
kissesandgifts.com,undefined,undefined,Gift shop,undefined
Salvia Glass,undefined,http://www.salviaglass.co.uk/,Gift shop,undefined
Party Pronto,"38 Sandhills, Wallington, SM6 8JE, United Kingdom",undefined,Party store,+44 20 8669 8228
WreathArtGifts,undefined,http://www.wreathartgifts.com/,Gift shop,+44 7951 957949
Louisa Jane Designer Florist,"66 Stafford Rd, Wallington, SM6 9AY, United Kingdom",http://www.louisajaneflorist.net/,Gift shop,+44 20 8669 8235
The Oasis Christian Bookshop,"39 Woodcote Rd, Wallington, SM6 0LH, United Kingdom",https://www.oasiswallington.com/,Book store,+44 20 8773 1428
Ms Society Sutton Branch,"20 Maldon Rd, Wallington, SM6 8BQ, United Kingdom",undefined,Charity,+44 20 8395 6060
Odyssey,"16 The Chase, Wallington, SM6 8LY, United Kingdom",undefined,Charity,+44 20 8680 0041
Gary Mason Rhythmical Empowerment Charitable Foundation,"8 St Mary Ave, Wallington, SM6 7JH, United Kingdom",http://gary-mason-charity.org/,Charity,+44 20 8647 3000
Marie Curie Charity Shop Wallington,"41 Woodcote Rd, Wallington, SM6 0LH, United Kingdom",https://www.mariecurie.org.uk/local/charity-shops/wallington,Charity,+44 20 8669 8339
British Heart Foundation,"35 Woodcote Rd, Wallington, SM6 0LH, United Kingdom",http://www.bhf.org.uk/what-we-do/find-bhf-near-you/wallington-bhf-shop,Charity,+44 20 8773 9302
Hope Animal Charity,"46 Bridges Ln, Beddington, Wallington, Croydon CR0 1UL, United Kingdom",undefined,Charity,+44 7528 091898
CDARS,"20 Woodcote Rd, Wallington, SM6 0NN, United Kingdom",http://cdars.org.uk/,Corporate office,+44 20 8773 9393
Uganda Muslim Community UK,"51 Douglas Cl, Wallington, SM6 9JS, United Kingdom",undefined,Charity,undefined
Sue Ryder,"35 Wallington Square, Wallington, SM6 8RG, United Kingdom",https://www.sueryder.org/support-us/shop-with-us/our-shops/wallington,Thrift store,+44 20 8669 0278
Oxfam,"45 Woodcote Rd, Wallington, SM6 0LH, United Kingdom",https://www.oxfam.org.uk/,Thrift store,+44 20 8669 9368
Avenues Sutton Office,"Robin Court, Carew Rd, Wallington SM6 8TH, United Kingdom",undefined,Charity,undefined
British Heart Foundation Furniture & Electrical,"120 Woodcote Rd, Wallington, SM6 0LY, United Kingdom",https://www.bhf.org.uk/about-us/find-bhf-near-you/wallington-furniture-electrical-store,Charity,+44 20 8712 5340
StepUp.One,undefined,https://stepup.one/,Charity,undefined
Sutton Night Watch Homeless,"35 Manor Rd, Wallington, SM6 0BW, United Kingdom",http://suttonnightwatch.com/,Charity,+44 7802 225073
Sustainable Charity Merchandise,"8 The Chase, Wallington, SM6 8ND, United Kingdom",undefined,Corporate office,+44 20 8666 0782
One Cause,undefined,https://www.onecauseuk.org/,Charity,undefined
Kidcare International,"S B C House/Restmor Way, Wallington, SM6 7AH, United Kingdom",http://www.kidcare-international.org/,Non-profit organization,+44 20 3417 5727
CLM Trust,undefined,http://www.clmtrust.org/,Charity,undefined
The Tool Shop,"377 Croydon Rd, Wallington, SM6 7NY, United Kingdom",http://www.thetoolshop.org/,Tool store,+44 20 8661 0881
Allsorts,"Wallington, SM6 9AP, United Kingdom",undefined,Antique store,+44 20 8773 0777
Trade Autos,"318-320 Stafford Rd, Wallington, Croydon CR0 4NH, United Kingdom",http://tradeautosltd.com/,Car dealer,+44 20 8016 6509
Meadows Global Tradings,"68 The Chase, Wallington, SM6 8LY, United Kingdom",undefined,Consultant,+44 7790 825664
The London Lawn Turf Company,"sutton Business park, Unit 5, Restmor Way, Hackbridge SM6 7AH, United Kingdom",https://www.londonlawnturf.co.uk/,Lawn care service,+44 1959 897603
Silver Spring Landscapes Ltd,"Milton Rd, Wallington, SM6 9RP, United Kingdom",http://www.silverspringlandscapes.com/,Landscaper,+44 7947 912647
Dr Mower Garden Machinery Services & Lawn mower repairs,"365 Croydon Rd, Wallington, SM6 7PB, United Kingdom",http://drmower.co.uk/,Lawn mower repair service,+44 20 8166 5595
Tranquillity Landscaping,"29 Guildford Way, Wallington, SM6 8NS, United Kingdom",http://www.checkatrade.com/tranquillitylandscaping,Landscaper,+44 7957 365716
Hollyoak Gardening ltd,"17 Bridges Ln, Beddington, Wallington, Croydon, CR0 4SJ, United Kingdom",http://www.hollyoakgardening.co.uk/,Landscaper,+44 7841 346940
EarthCare Gardens Ltd,undefined,https://earthcaregardens.co.uk/,Landscaper,+44 20 8557 1346
Joanne Winn Garden Design,"48, Little Woodcote Estate, Woodmansterne Ln, Wallington SM6 0SW, United Kingdom",http://www.joannewinngardendesign.co.uk/,Landscape designer,+44 7985 213179
Flittons Nursery,"51 Woodmansterne Ln, Wallington, SM6 0SW, United Kingdom",http://www.flittons.com/,Garden center,+44 20 8647 5615
Five Star Gardening,"Stafford Rd, Wallington, SM6 9BN, United Kingdom",http://fivestargardening.wix.com/fivestargardening,Gardener,+44 7748 821400
MG Landscape Gardeners,"17 Lordsbury Fld, Wallington, SM6 9PE, United Kingdom",http://www.mglandscapegardeners.co.uk/,Landscaper,+44 20 8669 7245
Garden Brothers,"Whelan Way, Wallington, SM6 7NG, United Kingdom",http://www.gardenbrothers.co.uk/,Landscaper,+44 7925 366415
South East Tree Care,"268 Woodcote Rd, Wallington, SM6 0QH, United Kingdom",http://www.southeasttreecare.co.uk/,Landscaper,+44 7519 782117
Right Way Landscapes,"Unit 6, 6 Tharp Rd, Wallington SM6 8LE, United Kingdom",http://www.rightwaylandscapes.co.uk/,Contractor,+44 7931 713244
Barnes Nurseries,"46 Woodmansterne Ln, Wallington, SM6 0SW, United Kingdom",http://www.barnesnurseries.co.uk/,Garden center,+44 20 8647 8213
Pavecare Drives and Patios,"214 Waleton Acres, Carew Rd, Wallington SM6 8PY, United Kingdom",http://pavecaredrivesandpatios.co.uk/,Paving contractor,+44 800 292 7295
Glades Garden Maintenance,undefined,http://www.gladesgardenmaintenance.com/,Landscaper,+44 7862 289157
Melbourne nursery,"43 Woodmansterne Ln, Wallington, SM6 0SW, United Kingdom",undefined,Garden center,+44 20 8647 2368
Greensleeves Lawn Care Surrey West,"86 Cowper Gardens, Wallington, SM6 9RL, United Kingdom",https://www.greensleeves-uk.com/locations/lawn-care-surrey-west,Lawn care service,+44 20 8669 0161
All Aspects Paving Ltd,"17 Curran Ave, Wallington, SM6 7JL, United Kingdom",https://allaspectspaving.co.uk/,Landscaper,+44 7949 669815
City & Country Landscapes UK Ltd,"8A Furlong Cl, Hackbridge, Wallington SM6 7HA, United Kingdom",undefined,Landscaper,+44 800 310 1415
Grass Barbers,"The Generator Business Centre, 95 Miles Rd, Mitcham CR4 3FH, United Kingdom",https://www.grassbarbers.co.uk/,Lawn care service,+44 20 3397 3819
Artificial Grass - Cut 2 Any Size,"139 Stafford Rd, Wallington, SM6 9BN, United Kingdom",http://artificialgrasssurrey.co.uk/,Landscaper,+44 20 8418 2656
Dobbies Garden Centre Woodcote Green,"4a Woodmansterne Ln, Wallington, SM6 0SU, United Kingdom",https://www.dobbies.com/woodcote-green,Garden center,+44 20 8647 6838
B & T Jobson Landscape Gardeners,"1 Lytton Gardens, Wallington, SM6 8EQ, United Kingdom",https://www.jobsonlandscapers.co.uk/,Landscaper,+44 20 8647 0561
J L Gardening Services Ltd,"Surrey Court, 55 Woodcote Rd, Wallington SM6 0PN, United Kingdom",http://www.jlgardening.co.uk/,Gardener,+44 7786 330373
Tom Child Garden Landscapes,"The Wood End, Woodcote Ave, Wallington SM6 0RA, United Kingdom",http://www.tomchild.co.uk/,Landscaper,+44 20 8647 5176
Iain Michell Gardening Services,"1, Howard Court, Grosvenor Rd, Wallington SM6 0EL, United Kingdom",undefined,Gardener,+44 7751 276581
Gardeners Beddington Services,"1 Garden Cl, London, Wallington, SM6 8LW, United Kingdom",http://gardenersbeddington.org.uk/,Gardener,+44 20 3744 3778
Turf Express,"sutton Business park, Unit 5, Restmor Way, Hackbridge SM6 7AH, United Kingdom",https://www.turfexpress.co.uk/,Turf supplier,+44 1959 897605
Simple Grass,"Unit 3c, 87 Beddington Ln, Croydon CR0 4TD, United Kingdom",http://simplegrass.co.uk/,Landscaping supply store,+44 1883 672101
Wallington Nurseries,"4A Woodmansterne Ln, Wallington, SM6 0SU, United Kingdom",http://www.wallingtonnursery.co.uk/,Plant nursery,+44 20 8773 4525
Knp landscaping,"37 Elmwood Cl, Hackbridge, Wallington SM6 7EP, United Kingdom",undefined,Landscaper,+44 7455 541394
Garden Care Contracting Limited,"The Landscape Lodge at, Tolworth Court Farm, Old Kingston Rd, Worcester Park, Chessington, Surbiton KT4 7QH, United Kingdom",http://www.gardencare.uk.com/,Landscaper,+44 808 175 6818
Munzini Gardens,undefined,undefined,Gardener,+44 7775 955352
Chestnut Landscapes,"4 Bond Gardens, Wallington, SM6 7LP, United Kingdom",http://chestnutlandscapes.co.uk/,Landscape designer,+44 20 8395 0039
Andrew Miller Gardens,undefined,undefined,Landscaper,+44 7712 612808
Cullen's Clearances Ltd,"Builders Yard, 365 Croydon Rd, Wallington SM6 7NY, United Kingdom",https://cullenshouseclearance.co.uk/,House clearance service,+44 20 8648 9740
Imperial Landscapes,undefined,http://www.imperiallandscapes.org.uk/,Landscape designer,+44 7796 947544
Natural Spaces Limited,"Parker House, 44 Stafford Rd, Wallington SM6 9AA, United Kingdom",http://www.natural-spaces.co.uk/,Landscaper,+44 7401 000709
ezwaste Ltd,"82 Queenswood Ave, Wallington, SM6 8HS, United Kingdom",http://www.ezwaste.co.uk/,House clearance service,+44 20 8409 4017
Grassline Garden Maintenance,undefined,https://grassline-garden-maintenance.ueniweb.com/,Gardener,undefined
Wandle Waste,undefined,https://wandlewaste.business.site/,Garbage collection service,+44 7809 146727
Perfect Turf,"6 Carshalton Pl, Carshalton, SM5 3BH, United Kingdom",undefined,Landscaper,+44 845 607 6037
Miracle Gardening & Landscaping,undefined,http://www.miraclegardening.co.uk/,Landscaper,+44 7721 419936
Wallington Medical Centre,"52 Mollison Dr, Wallington, SM6 9BY, United Kingdom",undefined,Doctor,+44 20 8647 0811
Wallington Health Centre,"Lincoln House, 77a Manor Rd, Wallington SM6 0DE, United Kingdom",http://www.chiropracticsurrey.com/,Chiropractor,+44 20 8669 9969
Wallington Physiotherapy,"Mint House, 6 Stanley Park Rd, Wallington SM6 0EU, United Kingdom",http://www.wallingtonphysio.co.uk/,Physical therapy clinic,+44 20 8773 4567
Jubilee Health Centre East,"6 Stanley Park Rd, Wallington, SM6 0EX, United Kingdom",undefined,Community health centre,undefined
Laura Brittain Skin Health,"Appointment Only, 51 Gomshall Ave, Wallington SM6 8NY, United Kingdom",http://laurabrittainskinhealth.uk/,Skin care clinic,+44 7590 502169
Dr JS Aesthetics,"191 Woodcote Rd, Wallington, SM6 0QQ, United Kingdom",http://drjsaesthetics.co.uk/,Medical clinic,+44 20 3488 4556
Manor Osteopathic Clinic,"74 Manor Rd, Wallington, SM6 0AB, United Kingdom",undefined,Medical clinic,+44 20 8647 2452
Dr J E Munden - Shotfield Medical Practice,"Jubilee Health Centre, Shotfield, Wallington SM6 0HY, United Kingdom",undefined,Doctor,+44 20 8669 7612
Derma Space Clinic,"Avenue Cottage, Medland Cl, Wallington SM6 7BH, United Kingdom",https://dermaspaceclinicltd.com/,Skin care clinic,+44 7821 891395
út az egészséghez,"3, Cheyne Court, Beddington Gardens, Wallington SM6 0HS, United Kingdom",undefined,Mental health service,+44 7479 964348
Warden Hospital of St Mary & Hamilton Almhouses,"St Marys Court, 56 Bute Rd, Wallington SM6 8BU, United Kingdom",undefined,Hospital,+44 20 8647 3559
The Podiatry & Foot Care Clinic,"5 Dower Ave, Wallington, SM6 0RG, United Kingdom",http://www.thepodiatryandfootcareclinic.com/,Podiatrist,+44 7739 415238
Chaing Mr B,"21 Stafford Rd, Wallington, SM6 9AN, United Kingdom",undefined,Dental clinic,+44 20 8647 1049
ALTERMEDIC,"2-4 Woodcote Rd, Wallington, SM6 0NN, United Kingdom",http://www.altermedic.london/,Acupuncture clinic,+44 20 8647 5688
"Jubilee Health Centre East, South West London and St George’s Mental Health NHS Trust","Jubilee Health Centre East, 6 Stanley Park Rd, Wallington SM6 0EX, United Kingdom",undefined,Community health centre,+44 20 3513 4044
My Gym Wallington,"4 Melbourne Rd, Wallington, SM6 8SY, United Kingdom",http://www.mygym.com/wallington,Gymnastics center,+44 7412 957001
The Phoenix Centre,"Mollison Dr, Wallington, SM6 9NZ, United Kingdom",https://www.everyoneactive.com/centre/the-phoenix-centre/,Gym,+44 20 8773 6060
Parkins Personal Training,"Purley Way, Croydon, CR0 4RG, United Kingdom",https://parkinspt.wixsite.com/website,Personal trainer,+44 7376 641306
The Gym Group London Croydon Purley Way,"Unit 6D, Valley Leisure Park, Hesterman Way, Croydon CR0 4YA, United Kingdom",https://www.thegymgroup.com/find-a-gym/south-london-gyms/croydon-purley-way/,Fitness center,+44 300 303 4800
Kings Gym - Croydon,"468 Purley Way, Croydon, CR0 4NZ, United Kingdom",http://www.kingsgyms.com/,Gym,+44 20 3302 4870
Pulse Health & Fitness Carshalton,"Nightingale Rd, Carshalton, SM5 2EJ, United Kingdom",http://www.pulsecarshalton.co.uk/,Gym,+44 20 8254 7940
Aerolatino Fitness UK,"45 Melbourne Rd, SM6, SM6 8SH, United Kingdom",https://www.aerolatino.co.uk/,Fitness center,+44 7766 243669
The Garden Gym,undefined,http://www.thegardengym.fitness/,Personal trainer,+44 7921 935399
Westcroft Leisure Centre,"Westcroft Rd, Carshalton, SM5 2TG, United Kingdom",http://www.everyoneactive.com/centre/Westcroft-Leisure-Centre,Gym,+44 20 8669 8666
Yoga with Ananda,"58 Taylor Rd, Wallington, SM6 0AX, United Kingdom",http://www.yogawithananda.co.uk/,Yoga studio,+44 7794 944281
HYPE Fitness,"First Floor, 78-82 Lind Rd, Sutton SM1 4PL, United Kingdom",http://www.hype-fitness.com/,Fitness center,+44 7893 943207
Move and Breathe Pilates,"Park Hill Rd, Wallington, SM6 0SB, United Kingdom",undefined,Pilates studio,+44 7841 260925
Hayward Fitness,undefined,undefined,Weight loss service,undefined
David Weir Leisure Centre,"Middleton Rd, Carshalton, SM5 1SL, United Kingdom",https://www.everyoneactive.com/centre/david-weir-leisure-centre/,Gym,+44 20 8641 9480
